id,name,signature
Q8014797,William Luther Moehonua,William L. Moehonua 1875 signature.jpg
Q8017982,William S. McKinnon,William S. McKinnon signature.jpg
Q8020450,William Wilson,Appletons' Wilson James - William signature.jpg
Q8033625,Woody Abernathy,Woodley Abernathy sig.jpg
Q8042567,Michal Horáček,Signature-horacek.jpg
Q8079697,Čedomilj Mijatović,FirmaDeCedomiljeMijatovicARoyalTragedy.png
Q8311177,Henry Bonnier,Signature d'Henry Bonnier.jpg
Q8847189,Eimeric d'Usall,Signatura Eymeric d' Usall.gif
Q8963116,Phoebe Yuan,Phoebe Yuan signature 20131207.jpg
Q9027853,Manuel Humbert i Esteve,Manuel Humbert Signatura.png
Q9034431,Hanpen Sakura,Sakura Hanpen signature at Animate Taipei Ximen 20130215.jpg
Q9035707,Mulford B. Foster,Mulford signature.jpg
Q9081442,Hekisen Yō,Yang Bi-chuan's signature 20060811.jpg
Q9087175,Ā-jī shī,Zheng Yanji's signature 20160523.jpg
Q9096478,Xabier P. Docampo,Firma de Xabier Docampo.png
Q9149842,Ambrosius Jung,AmbrosiusJung.jpg
Q9277414,Zdeněk Orct,ZdenekOrctPodpis.jpg
Q9290203,Vilém Besser,MB signature.jpg
Q9335713,Sevim Sinmez Serbest,Sevim Sinmez Serbest.jpg
Q9342047,Stanislas Hernisz,Stanislas Hernisz signature.jpg
Q10289427,Gian Calvi,Gian Calvi Signature.png
Q10296065,Manuel de Jesus Maria,Pe manuel sig.jpg
Q10301345,Ilka Brunhilde Laurito,Ilka Brunhilde Laurito.png
Q10307166,Joaquim Filipe Nery da Encarnação Delgado,Nery-Delgado (firma).jpg
Q10313214,Juvenal Galeno,Juvenal Galeno signature.svg
Q10330050,Militão dos Santos,Assinatura militao peq.jpg
Q10331257,Moacir Costa Lopes,Moacir C Lopes firma.jpg
Q10357201,Raimundo Wall Ferraz,Assinatura de Wal Ferraz.JPG
Q10512707,Josep Maria Corredor i Pomés,Signatura de Josep Maria Corredor.jpg
Q10710533,Adolf Wenig,Podpis Adolf Wenig 1874.jpg
Q10775614,Mills Gardner,Mills Gardner signature.png
Q10965994,Jan Chęciński,Autograph-JanChecinski.svg
Q11077544,José Joaquín García de Torres,Firma de Jose Joaquin Garcia de Torres.png
Q11719092,Jan Stefan Haneman,Jan Haneman - signature.png
Q11731026,Józef Nakonieczny,Nakoneczny Signature.jpg
Q11755652,Liber,Libersignature.png
Q11909112,Bernabé Marí i Chirivella,Sign Bernabe Mari Chirivella.jpg
Q11922710,Francesc Bosch i Morata,Signatura Bosch i Morata.png
Q11928775,José María de Nadal Vilardaga,Firma Nadal Vilardaga.jpg
Q11928984,Josep Vila Closes,VilaCloses firma.jpg
Q11940501,Patrici Clara Carles,SignaturaPatriciClaraCarles.jpg
Q11970294,Frithjof Ingier,Frithjof Ingier signatur.jpg
Q12014435,Anton Adamovich Voynillovich,Antoni Woynillowicz autograph 1814.jpg
Q12022549,Jan Hartl,J Hartl signature.jpg
Q12023921,Jaroslav Macek,"Jaroslav Macek, podpis.png"
Q12026175,Josef Juran,Signature Josef Juran.jpg
Q12026367,Josef Mandl,"Josef Mandl, podpis.jpg"
Q12050157,Rudolf Hofmeister,"Rudolf Richard Hofmeister, podpis.jpg"
Q12057614,Charles H. Fernald,CHFernald.svg
Q12074921,Mariya Ionova,Mariya Ionova Signature 2014.png
Q12085696,Maksym Burbak,Maksym Burbak Signature 2014.png
Q12108844,Valeriy Karpuntsov,Valeriy Karpuntsov Signature 2014.png
Q12136414,Lesya Orobets,Lesya Orobets Signature 2014.png
Q12137513,Artur Palatnyi,Artur Palatnyi Signature 2014.png
Q12150168,Valentyn Sadovsky,Valentyn Sadovsky Signature 1917.png
Q12167855,Nikanor Chrzonszczewsky,Nikanor Chrzonszczewsky Signature 1881.png
Q12278867,Dobri Nemirov,Dobri Nemirov signature.jpg
Q12301959,Anton Eduard Kieldrup,Anton Eduard Kieldrup signature.jpg
Q12314860,H.J. Hansen,Hans Jacob Hansen's signature and motto.jpg
Q12339155,Theodor Ewald,TheodorEwaldSignatur.jpg
Q12642793,Stjepan Konzul Istranin,Konzul signature.jpg
Q12658631,Juozas Orlauskis,Orlauskisparasas1935.png
Q13107337,Giorgi Margvelashvili,Margvelashvili Signature.svg
Q13126947,Catrin Dafydd,Catrin Dafydd.JPG
Q13129199,Huw Llywelyn Davies,Huw Llywelyn Davies.JPG
Q13392281,Johan Bennetter,Bennetter Johan Jacob 1822-1904.jpg
Q13424203,Hans Peter Doll,DollSignatur.jpg
Q13466267,Christina Maria Elliger,Christina Maria Elliger.jpg
Q14190315,Rudolf Lohbauer,Rudolf Lohbauer Unterschrift.jpg
Q14190619,Alexey Stepanovich Lomshakov,Lomshakov Signature.jpg
Q14541217,Viktor Radakov,Radakov Signature.jpg
Q14625817,Karl Dimroth,Karl Dimroth Signatur.png
Q14632209,Isak IJssel de Schepper,Handtekening Isak IJssel de Schepper.jpg
Q14919598,Christian Swartz,Christian Swartz signature.svg
Q15225223,Hassan Hashemi,Hassan Ghazizadeh Hashemi signature.svg
Q15376256,Gad Frederik Clement,Clement signatur.jpg
Q15392401,Jobke Vonk-Vedder,Handtekening van Jobke Vonk-Vedder.png
Q15430949,Christina Houbraken,Handtekening Kristijna Houbraken.jpg
Q15455037,John J. Chanche,Signature of Bishop John Chanche.png
Q15515523,G. Owen Bonawit,SG-BethesdaEpis 00040 - G. Owen Bonawit makers mark.jpg
Q15527965,Margaretha Roosenboom,Signatuur Marguerite Roosenboom.jpg
Q15530836,James Hird,Hird & Sheedy.jpg
Q15613248,Alfonso Barrera Valverde,Firma Barrera.JPG
Q15711660,Valancin Cishko,Valancin Cishko signature.png
Q15724968,Manorama Biswal Mohapatra,Manorama Biswal Mohapatra.png
Q15805987,Dietrich Meuss,Signatur - Meuss - Feldkirch.JPG
Q15810894,Fukushi Katsunari,Signatur von Dr Katsunari Fukushi Archiv Manfred Kohrs 1975.JPG
Q15821309,Johann Joseph Mannebach,Signatur Mannebach.jpg
Q15854487,Wilhelm Heinrich Reichenbach,Wilhelm Heinrich Reichenbach Signatur.jpg
Q15876836,Jacques Leijh,Handtekening Jacques Leih.png
Q15906826,Evert Ekker,Signatuur Evert Cornelis Ekker.png
Q15921825,Constantin Beldie,"Beldie's signature, 1926.jpg"
Q15970498,Jean Leccia,Document autographe.jpg
Q15974137,Carlo Maiolini,Carlo Maiolini signature.jpeg
Q15989740,Jerome Vinograd,Vinograd-signature.svg
Q15989975,Jeffrey Richard de Corban Evans,Lord Mountevans COA.svg
Q15995663,Frank Bond,Frank Bond doc.png
Q16018457,Cherif Guellal,Signature de Cherif Guellal.svg
Q16026514,Louis Sonnery-Martin,SONNERY Louis signature.png
Q16030136,Henry K. Braley,Henry King Braley signature.png
Q16043517,Alfred M. Jones,Alfred M. Jones signature.PNG
Q16059302,Henry H. Evans,Henry H. Evans signature.PNG
Q16062513,Levi C. Wade,Levi Clifford Wade signature.png
Q16064834,Ole A. Hedegaard,E.O.A. Hedegaard's personlige signetring.jpg
Q16066670,George Merrill Wright,George Merrill Wright signature.png
Q16070092,Jan Evert Lewe van Aduard,Autograph Jan Evert baron Lewe van Aduard.JPG
Q16090059,Itshak Holtz,Itshak Holtz Signature.jpg
Q16150821,Allie X,AllieXSignature.png
Q16194562,Jim Greer,Jim Greer Signature.svg
Q16211162,Melanie Martinez,Melanie Martinez Signature.png
Q16221316,Andrew Halsall,Andy Halsall Unterschrift.png
Q16230364,Samuel Howell,Samuel Howell signature.jpg
Q16233512,Pearce Robinson,Pearce Robinson Signature.jpg
Q16240767,Caspar Bowden,Caspar Bowden-signature.jpg
Q16301604,Marcelo Moreyra,Marcelo Moreyra autograph.jpg
Q16334084,Eugenio Cruz Vargas,Eugenio Cruz Vargas firma civil.jpg
Q16439866,Alexandre Moris,Alexandre moris signature.png
Q16487333,Alberto Tavares Silva,Piaui.jpg
Q16493522,José Encina Candebat,Jose Encina Candebat Firma.jpg
Q16513764,Francesc Candel Tortajada,Firma Candel.png
Q16514790,Denis Pushilin,Signature of Denis Pushilin.svg
Q16575935,Marco Soldi,Marco Soldi signature.jpg
Q16585185,Juan Tomás Encina del Peral,Juan Tomas Encina y Peral rubrica.jpg
Q16626870,Ruizanglada,Ruizanglada Firma 128Px - Catalogo 1986 Diputacion Provincial Zaragoza Exp Taurina.jpg
Q16745486,Valery Bolotov,Signature of Valeryi Bolotov.jpg
Q16825004,Gilbert Burns,Gilbert Burns' signature.JPG
Q16857091,Sigismund Bacstrom,Sigismund Bacstrom signature.jpg
Q16857116,"Abraham Bradley, Jr.",AbrahamBradleysig.jpg
Q16890538,Choudhary Babulal,Sign of Ch Babulal Ji.jpg
Q16934194,Juan Ignacio Flores Mogollon,Fig7-12.gif
Q17182870,Thomas A. Doyle,Thomas A. Doyle signature.jpg
Q17291702,Jonah Kapena,Iona Kapena 1842 signature.jpg
Q17351252,Andreas Reigersman,Handtekening Andreas Reigersman (1767-1831).jpg
Q17423454,William C. Goudy,William C. Goudy signature.png
Q17423485,Samuel Snowden Hayes,Samuel Snowden Hayes signature.png
Q17479462,James W. Robison,James W. Robison signature.png
Q17488307,Aleksandr Zakharchenko,Signature of Aleksandr Zakharchenko.jpg
Q17578628,Mtoro Bakari,Mtoro Bakari Unterschrift.jpg
Q17582456,Ihor Plotnytskiy,Signature of Ihor Plotnytskiy.jpg
Q18015151,"Willem ""Wim"" Willemse",Wim Willemse signature.jpg
Q18015193,"Kornelis ""Cor"" Andriesse",Cor Andriesse signature.jpg
Q18020487,Giesbert Uber,Uber Unterschrift.jpg
Q18083948,Hans Schlossberger,Hans Schlossberger signature.svg
Q18176288,"Johannes Hubertus ""Joop"" Martens",Joop Martens signature.jpg
Q18197552,Alexis Giraud-Teulon,Alexis Giraud-Teulon signature.png
Q18223419,Wilhelm Pertsch,"Pertsch Wilhelm, podpis.jpg"
Q18508530,Max Nonnenbruch,Unterschrift Max Nonnenbruch.JPG
Q18535914,Manon Steffan Ros,Manon Steffan Ros.JPG
Q18564485,Karel Erban,Karel Erban Signature.jpg
Q18640392,John James,John JAMES Signature.png
Q18670910,Christian Ramsay,Christian Ramsay's signature.png
Q18749572,Morris B. Belknap,Morris-B.-Belknap-sig.jpg
Q18808300,Jean Barthet,Jean Barthet - Signature.png
Q18808368,Lyle Stevik,Lyle Stevik signature.jpg
Q18809860,Auguste-Émile Bellet,Bellet signature.PNG
Q18816231,Bruno Josias van der Does,Handtekening Bruno Josias van der Does (1757-1837).jpg
Q18819993,Noel Thomas Keen,Noel T. Keen signature.tif
Q18822044,Frederik Christiaan Hendrik Roijaards,Handtekening Frederik Christiaan Hendrik Roijaards (1860-1917).jpg
Q18822046,Jan Smits van der Goes,Handtekening Jan Smits van der Goes (1793-1874).jpg
Q18921121,Lucy Goodale Thurston,Signature of Lucy G Thurston.svg
Q18938933,Cèlia Suñol i Pla,CSiP.png
Q19300555,Josep Maria Tarridas i Barri,Josep Maria Tarridas i Barri - signatura.JPG
Q19586014,John Alexander MacWilliam,ProfJAMsignature.jpg
Q19606793,Stanley Borack,Stanley Borack signature.jpg
Q19630169,Saad Lamjarred,Saadlamjarredlogo.jpg
Q19631215,Julian Paul,Julian Paul signature.jpg
Q19666511,Robert Brown Young,Robert Brown Young signature.png
Q19819841,János Bárdosi Németh,Bardosi Nemeth Janos alairasa.jpg
Q19841998,Ricardo Casanova y Estrada,Firmacasanova1897.jpg
Q19897685,Tomás Mur,Tomasmursignature.jpg
Q19899603,John Redman Coxe,John Redman Coxe (1773-1864) (signature).png
Q19908715,Constantine Suhenko,KE Suhenko 1.jpg
Q19930898,Peter de Salis,Signature of Peter de Salis.jpg
Q19960054,Melchior Kern,Melchior Kern (signature 1920) S. 351.png
Q19998289,Domènec Corominas i Prats,Signatura Corominas.jpg
Q20008697,Andrii Babko,Signature of Andrii Babko.jpg
Q20113646,Jan Hendrik Gallée,Handtekening Jan Hendrik Gallee (1770-1847) transparent.png
Q20113681,Isaac Antoni van Roijen,Handtekening Isaac Antoni van Roijen (1859-1938).jpg
Q20155495,Gabriel López Maldonado,Firma del Gabriel Lopez Maldonado.jpg
Q20425527,Nawawe,Nawawe-signature.svg
Q20641953,Jacqueline Vietti,Jackie Vietti signature.svg
Q20741173,Maputeoa,Maputeoa 1844 signature.jpg
Q20749333,Aina Suzuki,"Aina Suzuki's signature, Comic Exhibition 20160816.jpg"
Q20858082,Lyle Benjamin Borst,L.B. Borst-signature.png
Q20978437,Leonard Swanenburg,Handtekening Leonard Swanenburg (1701-1783).jpg
Q20988913,Suzanne Eisendieck,Eisendieck signature.jpg
Q21290850,Enrique Swinburn Kirk,Firma de Enrique Swinburn Kirk.jpg
Q21390137,Mary Cynthia Dickerson,Mary Cynthia Dickerson signature 18 March 1916.svg
Q21694491,Auguste-Armand Colin,Armand Colin - signature.png
Q21850029,Nakade Hitsujiko,Nakade Hitsujiko.tif
Q22095981,Isaac F. Redfield,Isaac-Redfield.jpg
Q22249027,Delphine Panique,SignatureDelphinePanique2016.png
Q22330586,Edwin Harleston,"Signature of American painter Edwin Augustus Harleston, c. 1930.jpg"
Q22669667,Jean-Louis-Désiré Schrœder,Signature Louis Schroeder - 1865.jpg
Q22670527,Don Crowley,Don Crowley (signature).png
Q23019044,Ernest Louis Lessieux,Ernest Lessieux 1.jpg
Q23618345,Albert A. Newman,Albert Newman Signature.png
Q23846785,François Brillaud,Signature2 portrait.JPG
Q23888215,Suman Shah,Autograph of Writer Suman Shah.svg
Q23980622,Corneliu Ionescu,Corneliu Ionescu - Semnatura.jpg
Q24034875,Sinforoso Canavery,Sinforoso Canaveri firma.jpg
Q24352636,Ginislao Paris,Authograph of Ginislao Paris.jpg
Q24666821,Emma Fabri,Scatola di Emma Fabri 3532.JPG
Q25849915,Jerry Farley,Jerry Farley signature.svg
Q26197107,Yakov Leuzinger,Leicinger signature.jpg
Q26678613,Richard Heidan,Richard Heidan Singature.png
Q26763882,Matthias Vincent,Matthias Vincent (c 1645-1687) signature.png
Q26902769,Rudolf Ernst Keller,Autograph von Rudolf Ernst Keller.jpg
Q27831255,Mary Mathews Adams,Mary Mathews Adams signature.png
Q27840037,David Joy,DavidJoy(author)Signature.jpg
Q91,Abraham Lincoln,Abraham Lincoln 1862 signature.svg
Q255,Ludwig van Beethoven,Beethoven Signature.svg
Q320,Michelle Bachelet,Firma de Michelle Bachelet.svg
Q329,Nicolas Sarkozy,Nicolas Sarkozy signature.svg
Q335,Patricio Aylwin,Firma Patricio Aylwin.PNG
Q352,Adolf Hitler,Hitler Signature2.svg
Q535,Victor Hugo,Victor Hugo Signature.svg
Q576,Jorge Alessandri,Firma Jorge Alessandri.PNG
Q607,Michael Bloomberg,Michael Bloomberg Signature.svg
Q762,Leonardo da Vinci,Da Vinci Signature.svg
Q882,Charlie Chaplin,Firma de Charles Chaplin.svg
Q927,Harry Mulisch,Harry Mulisch signature.svg
Q1001,Mahatma Gandhi,Gandhi signature.svg
Q1260,Kurt Waldheim,Kurt Waldheim Signature.svg
Q1328,Manuel Montt,Firma Manuel Montt.png
Q1340,Antonio Vivaldi,Antonio Vivaldi signature.svg
Q1394,Vladimir Lenin,Unterschrift Lenins.svg
Q1399,Niccolò Machiavelli,Machiavelli Signature.svg
Q1480,Corazon Aquino,Aquino Sig.svg
Q1496,Ferdinand Magellan,Magellan Signature.svg
Q1545,Cyndi Lauper,Cyndi Lauper (signature).png
Q1615,Neil Armstrong,Neil Armstrong Signature.svg
Q2252,Edwin Aldrin Jr.,Buzz Aldrin Autograph.svg
Q2516,Helmut Schmidt,Helmut Schmidt Signature.svg
Q2569,Karl Carstens,Signatur Karl Carstens.jpg
Q3355,Amelia Earhart,Amelia Earhart (signature).png
Q3910,Albert II,"Signature of Albert II, Prince of Monaco.png"
Q3925,Grace Kelly,Grace Kelly Signature.jpg
Q4547,Daniel Craig,Firma de Daniel Craig.svg
Q5593,Pablo Picasso,Picasso Signatur-DuMont 1977.svg
Q5597,Raphael,Raffaello Sanzio da Urbino 1483-1520 08 Signature.jpg
Q5598,Rembrandt,Rembrandt autograph.png
Q5599,Peter Paul Rubens,Rubens autograph.png
Q5679,Lord Byron,Autograph-LordByron.png
Q5809,Che Guevara,CheGuevaraSignature.svg
Q5879,Johann Wolfgang von Goethe,Signature of Johann Wolfgang von Goethe.svg
Q7207,Elizabeth I of England,Autograph of Elizabeth I of England.svg
Q7251,Alan Turing,Alan Turing signature.svg
Q7302,George Frideric Handel,George Frideric Handel Signature.svg
Q7312,Franz Schubert,Franz Schubert Signature.svg
Q7322,Christopher Columbus,Columbus Signature.svg
Q7324,James Cook,James Cook Signature.svg
Q7328,Vasco da Gama,Vasco da Gama signature almirante.svg
Q7520,Güyük Khan,Guyuk khan's Stamp 1246.jpg
Q7604,Leonhard Euler,Euler's signature.svg
Q7732,Louis XVI of France,Signature of Louis XVI.svg
Q7742,Louis XIV of France,Louis XIV Signature.svg
Q7747,Vladimir Putin,Putin signature.svg
Q7758,Charles X of France,Signature of Charles Philippe of France in 1792.jpg
Q7771,Louis Philippe I,Signature of Louis Philippe I.png
Q7824,Annibale Carracci,Annibale Carracci Signature.svg
Q8003,Sergei Eisenstein,Sergej Eisenstein (signature).png
Q8023,Nelson Mandela,Nelson Mandela Signature.svg
Q8027,"Martin Luther King, Jr.",Martin Luther King Jr Signature2.svg
Q8442,Otto von Bismarck,Otto vonBismarck Signature.svg
Q8446,Kurt Cobain,Firma de Kurt Cobain.svg
Q8573,Sun Yat-sen,Sun Yat Sen Signature.png
Q8612,Andrew Johnson,Andrew Johnson Signature.png
Q8704,Walt Disney,Walt Disney 1942 signature.svg
Q8743,Thomas Edison,Thomas Alva Edison Signature.svg
Q8753,Enrico Fermi,Enrico Fermi signature.svg
Q8781,Henrique Capriles Radonski,Henrique Capriles Radonsli signature.jpg
Q9036,Nikola Tesla,TeslaSignature.svg
Q9094,José Mujica,Firmamujica vec.svg
Q9099,Tabaré Vázquez,Firmatabare.JPG
Q9106,Dimitri Mendeléyev,Mendelejew signature.jpg
Q9215,Sigmund Freud,FreudSignature.png
Q9235,Georg Wilhelm Friedrich Hegel,Hegel Unterschrift.svg
Q9391,Ludwig Wittgenstein,Ludwig Wittgenstein signature.svg
Q9696,John F. Kennedy,John F Kennedy Signature 2.svg
Q9916,Dwight D. Eisenhower,Dwight D. Eisenhower signature.png
Q10085,Tina Maze,Zborovski bum 2015 29.JPG
Q10218,Rahul Gandhi,Signature of Rahul Gandhi.svg
Q10240,Dadabhai Naoroji,Dadabhai Naoraji signature.svg
Q10707,Robert Mugabe,Signature of Robert Mugabe clear.svg
Q11100,Deval Patrick,Deval Patrick Signature.svg
Q11153,John Roberts,John Roberts signature.svg
Q11156,Antonin Scalia,Antonin Scalia Signature.svg
Q11237,Nelson Rockefeller,Nelson A Rockefeller Signature.svg
Q11676,George Pataki,George Pataki Signature.svg
Q11702,John Boehner,John Boehner Signature.svg
Q11816,John Quincy Adams,John Quincy Adams signature.png
Q11869,William Henry Harrison,William Henry Harrison Signature-full.svg
Q11879,Adriaen van der Cabel,Adriaen van der kabel - Monogram.png
Q11896,Zachary Taylor,Zachary Taylor signature.png
Q12113,Hugo Pratt,Hugo Pratt signature.png
Q12382,Shigeru Miyamoto,Miyamoto signature.png
Q12674,Rudolf Diesel,Unterschrift Rudolf Diesel.jpg
Q14304,Taejong,Sign of Taejong of Joseon.jpg
Q14342,Lee Myung-bak,Lee Myung-bak signature.svg
Q14345,Roh Moo-hyun,Roh Moo-hyn Signature.svg
Q15001,Aleksander Griboyedov,Griboyedov Signature.jpg
Q15193,Alexander I of Russia,Alexander I of Russia signature.svg
Q15572,Johann Baptist von Spix,UnterschriftSpix.tif
Q15850,Oleksandr Turchynov,Oleksandr Turchynov Signature 2014.png
Q15897,Amy Winehouse,Amy Winehouse Signature.svg
Q16390,Humphrey Bogart,Humphrey Bogart signature.svg
Q16574,Chiang Kai-shek,Chiang Kaishek signature.svg
Q16975,Paul VI,Signature paolo vi editada.png
Q17293,Tenzin Gyatso,Dalai Lama's Signature.svg
Q17410,Zhou Enlai,Zhou Enlai Signature.svg
Q19185,George Bernard Shaw,George Bernard Shaw signature.svg
Q19673,Al Gore,Al Gore Signature 3.svg
Q19848,Lady Gaga,Ladygaga sig.svg
Q19999,Louis Bernacchi,Louis Bernacchi.JPG
Q20875,Edward VII,EdwardVII Signature.svg
Q20995,Ahn Cheol-soo,Ahn Cheol-Soo signature.svg
Q22222,Kirsten Gillibrand,Kirsten Gillibrand Signature.svg
Q22686,Donald Trump,Donald Trump Signature.svg
Q23505,George H. W. Bush,George H. W. Bush signature.png
Q23530,Dmitry Medvedev,Signature of Dmitry Medvedev.svg
Q23559,Benito Mussolini,Benito Mussolini Signature.svg
Q25089,Woody Allen,Woody Allen signature.svg
Q25120,Pier Paolo Pasolini,Pier Paolo Pasolini signature.svg
Q26168,Anton LaVey,Anton LaVey Signature.jpg
Q26901,Luis Antonio Tagle,Signature of Cardinal Tagle.jpg
Q27645,Mikhail Bakunin,Mikhail Bakunin (signature).svg
Q29021,Mauno Koivisto,Mauno Kovisto Signature.svg
Q29213,Tarja Halonen,Tarja Halonen signature.svg
Q30693,Rudolf Clausius,Rudolf Clausius signature.svg
Q31919,Vitali Klitschko,Vitali Klitschko signature.png
Q34012,Marlon Brando,Marlon Brando signature.png
Q34417,Philip II of Spain,Firma del Rey Felipe II.svg
Q34453,Boris Yeltsin,Yeltsin signature.svg
Q34464,Philip III of Spain,Firma del Rey Felipe III.svg
Q34479,Hirohito,Showa shomei.svg
Q34503,Mehmed the Conqueror,Tughra of Mehmed II.svg
Q34529,Bela Lugosi,Bela Lugosi signature.svg
Q34660,J. K. Rowling,JKRowlingsignature.png
Q34836,Ulysses S. Grant,UlyssesSGrantSignature.png
Q35314,Nikita Khrushchev,Nikita Khrushchev Signature2.svg
Q36184,Bram Stoker,Bram Stoker signature.svg
Q36234,Charles III of Spain,Autograph Charles III of Spain.svg
Q36740,Aung San Suu Kyi,Aung San Suu Kyi signature 2013.svg
Q36965,Ante Pavelić,Ante Pavelic's signature.svg
Q37327,Samuel Beckett,Samuel Beckett signature.svg
Q37571,Jackson Pollock,Jackson Pollock Signature.svg
Q37577,John Calvin,John Calvin signature.png
Q37876,Natalie Portman,Firma de Natalie Portman.svg
Q38337,Alexandre Dumas,Alexandre Dumas Signature.svg
Q38757,Bertolt Brecht,Brecht Unterschrift.jpg
Q39607,Antoine Laurent Lavoisier,Signature Lavoisier.png
Q39637,Nicolas Appert,Nicolas Appert Signature.svg
Q39803,Mario Vargas Llosa,Mario vargas llosa signature transparent.png
Q40026,Sylvester Stallone,SignatureSylvesterStallone-FirmaSly.jpg
Q40096,Will Smith,Will Smith signature.png
Q40224,Carl Benz,Carl Benz signature.png
Q40262,David Gross,DavidJGross AutographedCard.jpg
Q40904,Werner Heisenberg,Werner Heisenberg signature.svg
Q41223,Boris Pasternak,Boris Pasternak signature.svg
Q41269,Henri Becquerel,Henri Becquerel signature.svg
Q41309,Franz Liszt,Liszt sign.JPG
Q41532,Carl Jung,Carl Jung signature.svg
Q42323,Pius XI,PiusPPXIsignature.svg
Q42398,Michail Sholokhov,Sholokhov Signature.jpg
Q42443,Anatole France,Signature Anatole France.gif
Q42745,Rita Hayworth,Rita Hayworth signature.svg
Q42992,Golda Meir,Golda Meir Signature.svg
Q43432,Justin Timberlake,Justin Timberlake Signature.svg
Q43476,Amedeo Avogadro,Avogadro-sig.png
Q43723,Benjamin Netanyahu,Benjamin Netanyahu Signature.svg
Q43994,Matt Groening,Matt Groening Signature.svg
Q44003,Theodor Herzl,Theodore Herzl signature.svg
Q44007,Paul Klee,Klee autograph.svg
Q44071,Yuri Andropov,Yuri Andropov Signature.svg
Q44336,Thomas Bernhard,Thomas Bernhard (signature).jpg
Q44403,Heinrich Heine,Heine Signature.gif
Q44584,Hans Magnus Enzensberger,Enzensberger Signature.jpg
Q45068,Carl XVI Gustaf of Sweden,Carl XVI Gustaf of Sweden Signature.svg
Q46373,Edgar Degas,Degas autograph.png
Q46599,Mikhail Lermontov,Mikhail Lermontov Signature.svg
Q46809,Raúl Castro,Raul Castro Signature.svg
Q47102,Joseph Smith,Joseph Smith Jr Signature.svg
Q47216,Condoleezza Rice,Condoleezza Rice Signature 2.svg
Q48973,Glenn Seaborg,Glenn T Seaborg signature.svg
Q52936,Charles X Gustav of Sweden,Karl X Gustav autograph.png
Q52938,Gustavus Adolphus of Sweden,Gustav II Adolf autograph.png
Q52947,Gustav I of Sweden,"Autograf, Gustaf I, Nordisk familjebok.png"
Q53001,Jean-Luc Godard,Jean Luc Godard Signature.svg
